Date,Open,High,Low,Close,Adj Close,Volume
19880610,182.830002,185.175003,182.330002,184.285004,184.285004,290640000
19880613,184.490005,185.009995,183.764999,184.735001,184.735001,256940000
19880614,185.089996,187.160004,185.089996,185.774994,185.774994,349720000
19880615,185.539993,186.169998,184.460007,186.104996,186.104996,321440000
19880616,185.779999,185.779999,183.824997,184.505005,184.505005,292160000
19880617,184.690002,184.970001,183.365005,183.940002,183.940002,292800000
19880620,184.000000,184.000000,182.759995,183.195007,183.195007,219400000
19880621,183.384995,184.789993,182.779999,184.789993,184.789993,308920000
19880622,184.929993,187.600006,184.929993,186.979996,186.979996,347900000
19880623,186.975006,187.490005,186.324997,187.070007,187.070007,328060000
19880624,187.154999,187.744995,186.639999,187.350006,187.350006,276940000
19880627,187.095001,187.160004,185.044998,185.115005,185.115005,205580000
19880628,185.085007,188.304993,184.725006,188.190002,188.190002,262460000
19880629,188.270004,189.164993,186.889999,187.785004,187.785004,295700000
19880630,187.725006,189.345001,187.425003,189.024994,189.024994,279980000
19880701,189.229996,190.175003,188.919998,189.955002,189.955002,234760000
19880705,189.945007,191.955002,188.764999,191.904999,191.904999,218040000
19880706,191.830002,192.770004,190.095001,190.429993,190.429993,295280000
19880707,190.339996,190.339996,188.044998,189.384995,189.384995,281580000
19880708,189.214996,189.294998,187.804993,188.145004,188.145004,253280000
19880711,188.419998,188.945007,187.434998,187.684998,187.684998,213220000
19880712,188.309998,188.544998,186.195007,187.235001,187.235001,265900000
19880713,187.235001,188.559998,186.554993,188.119995,188.119995,265440000
19880714,188.179993,188.970001,187.345001,188.679993,188.679993,276580000
19880715,188.570007,189.330002,187.994995,188.509995,188.509995,272760000
19880718,188.585007,189.369995,187.664993,188.794998,188.794998,245340000
19880719,188.524994,188.524994,184.964996,185.779999,185.779999,299960000
19880720,185.845001,186.820007,184.684998,185.255005,185.255005,282740000
19880721,184.919998,184.919998,182.100006,182.404999,182.404999,265520000
19880722,182.380005,182.380005,180.365005,181.860001,181.860001,406440000
19880725,181.824997,182.054993,180.619995,181.589996,181.589996,193920000
19880726,181.300003,181.300003,179.315002,179.705002,179.705002,222380000
19880727,179.735001,180.440002,176.945007,177.369995,177.369995,251940000
19880728,177.455002,178.589996,176.380005,178.220001,178.220001,232520000
19880729,178.509995,181.315002,178.509995,181.160004,181.160004,241660000
19880801,181.154999,182.190002,180.684998,181.440002,181.440002,211940000
19880802,181.434998,182.089996,179.649994,180.535004,180.535004,248940000
19880803,180.690002,181.315002,180.014999,181.070007,181.070007,247280000
19880804,181.145004,181.990005,180.794998,181.175003,181.175003,229300000
19880805,181.169998,181.169998,179.770004,179.895004,179.895004,212520000
19880808,180.035004,180.770004,179.695007,179.815002,179.815002,204920000
19880809,179.945007,180.050003,176.175003,177.270004,177.270004,255640000
19880810,177.074997,177.110001,172.675003,172.679993,172.679993,273320000
19880811,172.964996,174.684998,172.964996,174.634995,174.634995,265780000
19880812,174.520004,174.544998,173.100006,173.744995,173.744995,218400000
19880815,173.630005,173.630005,169.964996,170.085007,170.085007,225200000
19880816,170.085007,173.625000,169.000000,172.645004,172.645004,257840000
19880817,172.544998,173.929993,171.755005,172.904999,172.904999,247700000
19880818,172.884995,174.554993,172.750000,173.550003,173.550003,231540000
19880819,173.690002,174.289993,172.324997,172.815002,172.815002,236760000
19880822,172.729996,172.985001,169.714996,169.895004,169.895004,195360000
19880823,169.914993,170.384995,168.850006,169.604996,169.604996,220220000
19880824,169.714996,172.160004,169.205002,171.955002,171.955002,220140000
19880825,171.490005,171.514999,168.889999,170.529999,170.529999,205580000
19880826,170.285004,171.210007,170.285004,170.979996,170.979996,183220000
19880829,171.134995,173.214996,171.134995,172.764999,172.764999,166980000
19880830,172.845001,173.005005,171.750000,172.365005,172.365005,189100000
19880831,172.455002,173.250000,170.414993,170.994995,170.994995,234280000
19880901,170.934998,170.934998,167.169998,168.220001,168.220001,212760000
19880902,168.729996,171.884995,168.729996,171.464996,171.464996,192680000
19880906,171.610001,172.365005,170.904999,171.934998,171.934998,173980000
19880907,172.145004,172.919998,170.595001,172.095001,172.095001,235640000
19880908,172.065002,173.244995,170.940002,172.964996,172.964996,233240000
19880909,173.074997,176.154999,171.649994,175.479996,175.479996,249620000
19880912,175.639999,176.824997,175.335007,175.595001,175.595001,165020000
19880913,175.095001,175.940002,174.154999,175.869995,175.869995,198240000
19880914,176.544998,177.904999,176.005005,176.979996,176.979996,262120000
19880915,176.990005,177.080002,175.244995,175.414993,175.414993,227460000
19880916,175.645004,176.914993,175.164993,176.645004,176.645004,226980000
19880919,176.625000,176.750000,174.705002,176.110001,176.110001,199680000
19880920,175.740005,177.065002,175.720001,176.804993,176.804993,229320000
19880921,176.779999,178.024994,176.679993,177.804993,177.804993,199900000
19880922,177.884995,178.664993,177.100006,178.274994,178.274994,268520000
19880923,178.225006,178.225006,177.059998,177.475006,177.475006,282740000
19880926,177.550003,177.759995,175.645004,175.869995,175.869995,185500000
19880927,175.895004,176.149994,175.309998,175.800003,175.800003,207540000
19880928,175.845001,177.220001,175.279999,177.054993,177.054993,223440000
19880929,177.080002,179.125000,177.080002,178.824997,178.824997,242980000
19880930,178.990005,180.309998,178.550003,179.365005,179.365005,270880000
19881003,179.289993,179.289993,175.779999,176.789993,176.789993,214880000
19881004,176.740005,177.554993,175.845001,176.289993,176.289993,212440000
19881005,176.225006,176.914993,174.949997,175.860001,175.860001,263600000
19881006,175.895004,176.875000,175.324997,176.235001,176.235001,248420000
19881007,175.880005,176.199997,174.115005,176.000000,176.000000,309840000
19881010,175.975006,176.039993,173.475006,174.934998,174.934998,193660000
19881011,175.074997,175.850006,174.070007,175.625000,175.625000,241980000
19881012,175.274994,175.274994,172.809998,173.289993,173.289993,236840000
19881013,173.154999,175.214996,172.884995,174.835007,174.835007,224760000
19881014,175.479996,176.774994,174.559998,175.369995,175.369995,238240000
19881017,175.490005,176.089996,175.149994,175.785004,175.785004,199300000
19881018,176.000000,176.990005,174.884995,176.990005,176.990005,264660000
19881019,177.164993,179.235001,176.485001,176.990005,176.990005,285120000
19881020,177.074997,180.524994,177.074997,180.365005,180.365005,265360000
19881021,180.065002,180.404999,179.119995,179.740005,179.740005,277440000
19881024,179.794998,180.220001,178.199997,178.410004,178.410004,219260000
19881025,178.494995,178.559998,176.850006,177.399994,177.399994,223340000
19881026,177.309998,177.445007,175.460007,176.350006,176.350006,220820000
19881027,176.024994,176.024994,172.955002,174.279999,174.279999,245320000
19881028,174.279999,175.175003,174.000000,174.884995,174.884995,212020000
19881031,174.869995,175.029999,173.149994,174.779999,174.779999,195760000
19881101,174.774994,175.619995,173.830002,174.595001,174.595001,220700000
